site,grid,fac,area,s_area,surf_complex,max_height,min_height,height_diff,mean_slope,sd_slope,mean_slope2,sd_slope2,mean_vrm,sd_vrm,mean_curv,sd_curv,max_curv,min_curv,mean_pro_curv,sd_pro_curv,max_pro_curv,min_pro_curv,mean_plan_curv,sd_plan_curv,max_plan_curv,min_plan_curv,d32,,
PR,35,1,14.7456,20.92736188,1.419227558,6.991913795,5.648673534,1.343240261,31.4480505,0.309730297,0.810491498,1.0158171,0.029848846,0.044008759,0.178399066,167.5491677,9962.997437,-6951.947212,-0.464948347,3931.218681,-4946.878276,115.8053449,-0.286549281,76.85714241,-3875.253767,5016.119161,2.083143778,,
PR,35,2,14.7456,20.03450744,1.358676991,6.990456104,5.650679708,1.339776397,29.63596928,0.293491244,0.723060182,0.74906293,0.038177141,0.045089471,0.21302066,68.05087295,1757.908762,-1856.46534,-0.795731617,936.9071862,-731.0488423,47.13544543,-0.582710957,30.67105093,-1174.439636,1026.859919,2.083143778,,
PR,35,4,14.7456,18.86354459,1.279265991,6.982848763,5.655151784,1.327696979,26.40993728,0.267883834,0.608390858,0.541585757,0.037720882,0.037462398,0.179798446,28.5553314,288.7404151,-381.0723685,-0.570298829,209.5938734,-208.7157469,19.14496593,-0.390500383,13.54673428,-243.01956,179.2369267,2.083143778,,
PR,35,8,14.7456,17.61538738,1.194619912,6.962658666,5.657477289,1.305181377,22.25382776,0.239109486,0.482085778,0.388511949,0.027373459,0.024495352,0.169410229,11.54047361,73.15129158,-96.69987718,-0.417614651,46.8765807,-45.64160041,7.418615543,-0.248204422,5.653534793,-70.10520801,45.7777415,2.083143778,,
PR,35,16,14.7456,16.59794121,1.125619928,6.929971827,5.691820994,1.238150833,18.87698465,0.19598302,0.380588248,0.273615605,0.020538205,0.021496074,0.193502603,4.288128015,13.13441207,-19.66883821,-0.316439757,8.062432953,-11.78806823,2.746347494,-0.122937154,2.085152671,-11.60640526,6.719838302,2.083143778,,
PR,35,32,14.7456,15.86696912,1.07604771,6.754252862,5.718313589,1.035939273,15.46201396,0.146043691,0.303567294,0.183049185,0.013800067,0.009619913,0.240488885,1.635905939,4.163278495,-7.729061654,-0.271017343,4.204241129,-2.879656455,1.095555104,-0.030528458,0.734459112,-3.524820525,1.442277589,2.083143778,,
PR,36,1,19.6608,25.75031843,1.309728924,7.378843307,5.885922432,1.492920876,28.36572635,0.293610544,0.67887868,0.800906085,0.020417575,0.031234357,0.061750242,116.9149787,3782.906532,-6450.042725,-0.64139609,4088.248423,-2565.306962,85.94250978,-0.579748403,48.90183368,-4181.219561,2378.09519,2.05995732,,
PR,36,2,19.6608,25.02371596,1.272772011,7.376016498,5.886862874,1.489153624,26.98641475,0.281088603,0.621423981,0.6192625,0.026471469,0.032036422,0.051764882,51.0008526,928.1504154,-884.333849,-0.52363982,601.3315404,-644.8718314,36.52712136,-0.472144705,21.74695632,-635.4713266,496.9869328,2.05995732,,
PR,36,4,19.6608,24.04351402,1.222916362,7.369464666,5.893563032,1.475901634,24.75523967,0.258744476,0.545085933,0.471030839,0.027988686,0.027529037,0.024499715,22.3141753,265.5648999,-225.1413465,-0.382473799,146.8118144,-179.7409888,15.33890603,-0.358177873,10.16622181,-113.7857501,140.8854182,2.05995732,,
PR,36,8,19.6608,22.91101153,1.165314307,7.355622858,5.900458418,1.45516444,21.8890993,0.225387597,0.458960454,0.350292268,0.023852848,0.020591335,0.055709811,9.578905345,82.52935368,-61.95229944,-0.23311554,38.71707504,-54.38877002,6.169975091,-0.175183903,4.699362016,-29.46878893,28.14058365,2.05995732,,
PR,36,16,19.6608,21.8849144,1.113124308,7.318676511,5.907938639,1.410737872,18.68309178,0.186823649,0.375920285,0.251200956,0.017564714,0.015676782,0.117241073,3.951535341,14.6939449,-13.97607914,-0.203190235,11.29232731,-9.989416551,2.401850356,-0.081279349,2.035705034,-9.12041434,7.948299924,2.05995732,,
PR,36,32,19.6608,21.06467902,1.071404979,7.267255767,5.931003295,1.336252472,15.78225008,0.138404774,0.302345403,0.172288361,0.00877421,0.005987624,0.123452311,1.565852434,6.216703241,-6.517020383,-0.115209421,3.844485636,-3.087445966,0.971487675,0.00197382,0.772917339,-2.672534748,3.382381366,2.05995732,,
PR,37,1,17.2032,27.99747572,1.627457433,9.231385231,6.771631718,2.459753513,33.2078855,0.338612043,1.007253452,1.653218914,0.03699854,0.062958215,-0.278993123,279.1373318,7205.343246,-6839.189529,-1.054679852,3859.104623,-4068.851875,203.2356042,-1.334016731,116.3776792,-3503.627148,3838.01116,2.101818098,,
PR,37,2,17.2032,26.22371996,1.524351281,9.178869486,6.773662806,2.40520668,31.89772933,0.324734251,0.88551066,1.174158024,0.042433777,0.055502329,-0.244410362,108.9589065,1772.806048,-1502.942443,-0.47329163,1006.579639,-1031.198407,76.89222248,-0.716357888,46.67431848,-840.7240918,1065.94531,2.101818098,,
PR,37,4,17.2032,24.2381347,1.408931751,9.10374856,6.77951774,2.32423082,29.60364404,0.306348646,0.754673381,0.835061507,0.038676818,0.039695555,-0.249084036,39.94339596,417.3891991,-376.2621433,-0.013224893,248.9349172,-265.0659069,27.87839764,-0.258426762,17.43413369,-199.6877866,196.6861249,2.101818098,,
PR,37,8,17.2032,22.42140978,1.303327857,9.046048328,6.794779569,2.251268759,26.76749661,0.28454238,0.630081671,0.601502504,0.030690573,0.027225523,-0.283160077,14.65932656,114.9407821,-87.48220862,0.196714357,53.77003442,-71.12315125,9.703448162,-0.077554418,6.791379966,-45.74286367,46.9808256,2.101818098,,
PR,37,16,17.2032,20.98077522,1.219585613,8.945127506,6.843536166,2.101591339,23.459612,0.255738786,0.516832099,0.449260841,0.024393223,0.020360615,-0.256284147,5.457392493,25.69873046,-19.66312164,0.236793924,15.03081373,-14.3009192,3.584536858,0.002413755,2.55627093,-8.310461045,11.39781126,2.101818098,,
PR,37,32,17.2032,19.83616358,1.153050803,8.894960945,7.049535378,1.845425566,19.25433235,0.211270027,0.395425697,0.306794279,0.015932503,0.009339608,-0.212306047,2.046360403,6.129890276,-5.361085496,0.210519043,4.043022228,-3.989758671,1.335614287,0.014610209,1.03482071,-2.365116977,3.232939224,2.101818098,,
PR,38,1,19.2512,27.734486,1.440662712,9.740976334,8.378310204,1.36266613,29.60544498,0.311713799,0.786033121,1.114299396,0.036271252,0.064896314,0.096640647,226.8798428,6365.509033,-8861.522675,-2.66341793,4102.082579,-3728.891607,147.6951682,-2.566996839,113.361424,-5093.293727,4173.333824,2.091074125,,
PR,38,2,19.2512,25.74602902,1.337372684,9.738553762,8.379577398,1.358976364,27.4524863,0.284296739,0.660870434,0.707427177,0.037794514,0.053996209,0.076763721,82.99054439,1277.794838,-2883.284092,-1.129188846,1377.989471,-734.4434396,52.34629348,-1.052953754,41.21458656,-1505.294621,750.2749165,2.091074125,,
PR,38,4,19.2512,23.72952558,1.232625788,9.733452737,8.384236455,1.349216282,24.1708803,0.249642328,0.536548273,0.46463352,0.031751578,0.034912241,0.129939974,27.33444014,229.9440652,-388.2278129,-0.238108457,194.6426782,-163.5893044,17.31457776,-0.108508334,13.46979705,-193.5851348,112.2736149,2.091074125,,
PR,38,8,19.2512,22.19655346,1.152995837,9.729209661,8.423524559,1.305685103,20.3426941,0.214597893,0.424451385,0.323640287,0.023805959,0.022187265,0.18834924,9.898743052,72.735094,-78.4083223,-0.043246254,39.16398793,-36.76075266,6.301757812,0.145358446,4.949275133,-39.24433437,35.97434134,2.091074125,,
PR,38,16,19.2512,21.08489082,1.095250728,9.715319276,8.447648663,1.267670613,17.11018225,0.16701749,0.337741994,0.219578064,0.016026256,0.01296573,0.115793862,3.800612035,13.22344455,-12.33243078,-0.003231012,7.332230239,-8.806176333,2.312175608,0.1138784,1.936814492,-7.085230249,8.063939836,2.091074125,,
PR,38,32,19.2512,20.36816285,1.058020427,9.651016381,8.466280054,1.184736326,14.52496677,0.114538702,0.277610107,0.13923476,0.011389073,0.00682178,0.040593022,1.420192522,5.086865294,-3.722900146,0.000115071,2.300652696,-2.994823847,0.850800792,0.047446294,0.759877719,-2.3300977,2.092041447,2.091074125,,
PR,39,1,15.5648,19.67780734,1.264250574,9.928936005,8.995788574,0.93314743,25.17614321,0.275326321,0.5839163,0.656369041,0.02828802,0.049753469,0.014126536,124.5175199,2761.306763,-3670.215607,-1.353425225,2016.120971,-1757.720008,82.50940659,-1.339062638,60.94050967,-2307.823636,1590.842325,2.062271478,,
PR,39,2,15.5648,18.70671087,1.201860022,9.923336983,9.000163317,0.923173666,22.78287882,0.241186519,0.494778754,0.439849238,0.028197952,0.039757569,0.015203011,51.69111091,667.1732664,-1311.358809,-0.458461237,654.4368557,-370.042778,32.37901553,-0.443151135,26.33959884,-656.9219538,318.4843013,2.062271478,,
PR,39,4,15.5648,17.66314784,1.134813672,9.904480755,9.006566107,0.897914648,19.46827299,0.196360741,0.399623254,0.291617132,0.02161033,0.02291195,-0.016498882,18.92655716,148.9452273,-270.2300623,-0.007376399,121.0089925,-90.55690784,11.35201137,-0.025586963,9.973404528,-149.2210698,83.28341432,2.062271478,,
PR,39,8,15.5648,16.85854885,1.083120172,9.871653482,9.020988613,0.850664869,15.72144063,0.153421629,0.312074229,0.202142822,0.015061067,0.015057351,-0.071025562,6.900657021,33.9253759,-35.67933803,0.158095475,21.28393803,-24.25840496,4.092320448,0.090291135,3.649751275,-18.66867186,17.45020494,2.062271478,,
PR,39,16,15.5648,16.32320312,1.048725529,9.845369153,9.050679669,0.794689484,12.04356665,0.109318845,0.234592558,0.135995262,0.008382768,0.007259023,-0.043356936,2.712656352,11.5123736,-11.71141892,0.07123195,7.801401228,-6.166160106,1.615957741,0.032906738,1.444509584,-4.998716675,5.708259654,2.062271478,,
PR,39,32,15.5648,15.93391283,1.023714589,9.826965971,9.106291646,0.720674325,9.054703444,0.062884758,0.171977218,0.074190138,0.003146763,0.002057895,-0.02778018,0.935602909,2.844089713,-2.910708263,0.030208604,1.53087333,-1.211839699,0.498682061,0.002643961,0.529195226,-1.379834933,1.707575735,2.062271478,,
PR,40,1,16.384,21.8492101,1.333569953,10.15838146,9.065909386,1.092472076,25.95635104,0.287942542,0.651252467,1.060711814,0.028926666,0.054138478,-0.115879901,224.1097773,14349.823,-18100.22354,-1.152735594,8869.894907,-7530.988173,140.6682757,-1.272399311,114.6749023,-9230.328634,8930.358158,2.074237347,,
PR,40,2,16.384,20.52407448,1.252690093,10.1365366,9.072373629,1.06416297,23.74543092,0.260111983,0.547518547,0.666157908,0.029880163,0.046227279,-0.169783275,76.08462543,2525.684834,-2357.823253,-0.602442796,1392.828585,-1069.959306,46.49314781,-0.769910375,38.91921823,-1229.521502,1644.434898,2.074237347,,
PR,40,4,16.384,19.21138168,1.172569683,10.08358991,9.084538102,0.999051809,20.56869307,0.223919661,0.442709073,0.43860094,0.024961294,0.035607381,-0.155514041,25.29426829,329.1878477,-472.3149911,-0.263618139,262.7773149,-249.6966291,15.3459478,-0.413102383,13.68847979,-293.7071624,229.1811136,2.074237347,,
PR,40,8,16.384,18.15352435,1.108003195,9.984350309,9.088405922,0.895944387,17.03301568,0.186269553,0.347190993,0.282287597,0.017029783,0.026824511,-0.080994275,9.200342026,62.73665465,-116.9135422,-0.081150006,58.23691811,-57.41713195,5.813574503,-0.153018378,4.634837735,-66.62291836,24.32206295,2.074237347,,
PR,40,16,16.384,17.44458988,1.064733269,9.971284822,9.095381562,0.87590326,14.06874128,0.146992076,0.273564883,0.179718477,0.009839429,0.007413396,-0.085053305,3.301605295,12.4148422,-36.16825372,0.080077573,20.18299646,-11.48266333,2.002112788,0.014628955,1.677434801,-15.98525726,9.254250141,2.074237347,,
PR,40,32,16.384,16.99351755,1.037201999,9.943684289,9.123892935,0.819791354,10.55654814,0.099174318,0.202078985,0.113478467,0.009064228,0.004154681,0.014639052,1.112778689,3.002867652,-2.684988658,-0.007979242,1.576077463,-2.075371101,0.679306625,0.039498902,0.535890763,-1.108911195,1.226679083,2.074237347,,
PR,41,1,17.2032,23.79395173,1.383111963,6.427333355,5.438178062,0.989155293,27.60016279,0.29818123,0.713279618,1.074787413,0.03027575,0.054800852,0.074692659,215.9734881,13095.55531,-7041.349411,-1.5258242,3597.556975,-6529.190225,142.5651515,-1.451367536,104.7802856,-4137.134629,6566.36508,2.085490072,,
PR,41,2,17.2032,22.29441688,1.295945922,6.417496085,5.499842286,0.917653799,25.5436019,0.277302002,0.60745313,0.707890411,0.033276024,0.049552668,0.016914498,74.32691688,1700.002253,-1837.796271,-0.554835491,1071.912813,-834.5672695,49.09018178,-0.539683958,35.45601158,-998.4272146,896.2309419,2.085490072,,
PR,41,4,17.2032,20.8260486,1.210591553,6.410615176,5.510574996,0.900040179,22.53237815,0.244852481,0.497455916,0.465914439,0.031985882,0.036997106,-0.05950232,26.79083482,241.592247,-354.7869623,-0.096661751,192.3604907,-156.2485564,17.52323373,-0.156841181,12.94622203,-229.7718265,111.7874479,2.085490072,,
PR,41,8,17.2032,19.54632108,1.13620263,6.368622176,5.516907789,0.851714388,18.56948402,0.198507481,0.38708393,0.299054707,0.026178807,0.03144531,-0.122483467,10.30595042,59.78136091,-73.80688214,0.002442406,40.05558179,-36.74642564,6.323282812,-0.122721255,5.330982181,-37.61361958,45.33668085,2.085490072,,
PR,41,16,17.2032,18.50607743,1.075734597,6.34369879,5.534273885,0.809424905,14.09358342,0.131097072,0.281801588,0.170979089,0.014526907,0.012768793,-0.175978344,3.932491086,19.20463517,-25.95926686,0.132164196,12.95109361,-10.20208895,2.236903042,-0.047767699,2.236888206,-13.00817325,13.77521899,2.085490072,,
PR,41,32,17.2032,17.79747776,1.034544606,6.302948209,5.583250597,0.719697612,9.834224783,0.083055444,0.185279326,0.09316317,0.004853389,0.003254917,-0.117715228,1.121786065,2.848246017,-2.531197561,0.068060922,1.451915821,-1.994943098,0.645633998,-0.062259269,0.593246097,-1.391192402,1.351903554,2.085490072,,
PR,42,1,17.2032,25.83249837,1.501610071,6.55157423,5.275419712,1.276154518,33.24950845,0.328622424,0.906936036,1.138122379,0.031272308,0.040759406,0.036450284,173.0923084,4180.412292,-4956.946373,0.05424598,2470.9576,-3010.590944,129.6687009,0.090696264,65.86946976,-2941.231217,1811.723192,2.093504898,,
PR,42,2,17.2032,24.75792231,1.43914634,6.551259756,5.284693122,1.266566634,32.22522238,0.314438752,0.824532882,0.851133664,0.041238995,0.042714391,0.028718982,75.34989177,1113.797724,-916.6100621,0.022686268,552.4813236,-568.3509496,54.02816154,0.05140525,31.14054535,-608.0752434,603.7474289,2.093504898,,
PR,42,4,17.2032,23.28013232,1.353244299,6.546755552,5.305682361,1.241073191,29.81621912,0.289624435,0.711319324,0.614909291,0.04403602,0.038818294,0.048787018,31.82664974,248.286929,-226.785522,-0.07874049,155.6893411,-161.7171315,21.70528088,-0.029953472,14.31700707,-102.5434518,137.7512724,2.093504898,,
PR,42,8,17.2032,21.58065217,1.254455693,6.541228734,5.31917771,1.222051024,26.05152146,0.255533817,0.579377956,0.432769641,0.037853615,0.029586556,0.086828008,13.1831888,82.79647795,-64.17545606,-0.199636467,45.86028099,-45.91778667,8.379664413,-0.112808458,6.475046637,-39.21607621,36.87869127,2.093504898,,
PR,42,16,17.2032,20.04790972,1.165359335,6.521109782,5.360725967,1.160383815,22.00552894,0.206293214,0.457542242,0.299976331,0.027225402,0.019698346,0.069460593,5.160026015,19.48494697,-19.73312414,-0.11209678,15.68304132,-12.11936836,3.153052386,-0.042636187,2.701812657,-11.14724076,8.948907179,2.093504898,,
PR,42,32,17.2032,18.91050787,1.099243621,6.477186942,5.391732548,1.085454393,18.10658755,0.158516863,0.365768851,0.207708958,0.019126242,0.015251868,0.030839215,2.03272454,7.075670137,-4.648588274,0.005453924,2.715199301,-3.379280418,1.131762094,0.036293139,1.119206742,-2.816700445,3.696389719,2.093504898,,
PR,43,1,11.0592,15.32117708,1.385378425,6.75608778,6.003216267,0.752871513,30.09319355,0.301920833,0.753358655,0.891868904,0.033749079,0.047691604,-0.077121987,164.8329538,6378.464699,-4668.917656,-0.05370631,2951.982772,-3362.800854,114.111762,-0.131398564,74.73689155,-3070.477251,3364.252296,2.092830786,,
PR,43,2,11.0592,14.50569224,1.311640285,6.747322202,6.011124372,0.736197829,28.05589622,0.274925153,0.6535208,0.612900793,0.04360531,0.046375113,-0.064487873,65.09970467,1073.810756,-1246.265769,0.026617396,548.0911894,-556.4192937,43.61400116,-0.040431537,30.64671369,-757.9446593,523.7989507,2.092830786,,
PR,43,4,11.0592,13.5197577,1.222489665,6.703853667,6.014194578,0.689659089,23.72752295,0.226701033,0.519121845,0.392795326,0.042580068,0.034636863,0.039125345,26.36901402,193.4588887,-226.2269333,-0.06067828,133.8758807,-142.1900487,16.77396609,-0.026287908,13.28048879,-120.2340113,90.96618926,2.092830786,,
PR,43,8,11.0592,12.49830172,1.130127109,6.65549361,6.021353036,0.634140573,17.10675591,0.17022973,0.360669646,0.237927361,0.027990562,0.022007261,0.066115316,10.35125988,35.94103269,-55.37848221,-0.208713777,25.70091921,-36.55987498,6.140876861,-0.148090236,5.570638127,-29.677563,24.22520283,2.092830786,,
PR,43,16,11.0592,11.68170033,1.056288007,6.577837545,6.049637353,0.528200192,10.8488856,0.111543013,0.223334594,0.138273079,0.009691836,0.006869929,-0.029216628,3.617340822,9.075133057,-12.72559901,-0.027380019,6.661134118,-7.284798252,1.956110733,-0.071542744,2.038053459,-7.484678178,5.196330979,2.092830786,,
PR,43,32,11.0592,11.29590924,1.021403831,6.511817741,6.084098402,0.427719339,7.432716688,0.072196207,0.14085738,0.075454542,0.003787536,0.002030607,0.101851859,0.979818315,2.530624379,-2.755101491,-0.046662823,1.314060721,-1.468342729,0.529458979,0.050443416,0.545072589,-1.44104077,1.177605575,2.092830786,,
PR,44,1,14.7456,19.31918388,1.310166007,6.97239399,6.256453991,0.715939999,27.14031391,0.289383901,0.650462492,0.748578244,0.030107125,0.046346298,-0.015435513,139.3224816,5236.067772,-5130.019188,-0.519616121,2929.99395,-2431.270901,92.78404028,-0.535051634,67.15753627,-2218.759333,3017.744006,2.073490787,,
PR,44,2,14.7456,18.35806298,1.244985825,6.947588563,6.260143757,0.687444806,24.88333965,0.260726278,0.558117977,0.509360389,0.034312011,0.041574086,0.020482674,56.24661563,691.9947267,-1386.593878,0.005991768,747.6691594,-414.1897991,36.40823163,0.026474442,27.69116357,-754.9015843,403.2278884,2.073490787,,
PR,44,4,14.7456,17.25882797,1.17043918,6.929594874,6.263349116,0.666245759,21.20157583,0.214030321,0.448647457,0.335049575,0.029364223,0.028693605,0.006306905,22.34165112,214.4702524,-265.5761689,0.113631091,132.420765,-107.7963196,13.79452456,0.119937996,11.44743412,-140.2721178,122.9695046,2.073490787,,
PR,44,8,14.7456,16.25901202,1.102634821,6.889389448,6.272897631,0.616491817,16.59318443,0.165003978,0.33724899,0.222762753,0.020005887,0.019907735,0.021054566,8.382260473,53.88840567,-38.80161443,0.10833124,23.74768287,-25.07783162,4.95566234,0.129385806,4.478500202,-19.20382763,31.92530588,2.073490787,,
PR,44,16,14.7456,15.54666144,1.054325456,6.859947959,6.296056783,0.563891176,12.11274674,0.11758569,0.243057176,0.148064624,0.011110809,0.009254429,-0.022497424,3.143173111,18.24824307,-13.41967371,0.078576346,7.895530923,-8.868373211,1.845290509,0.056078922,1.670409663,-5.524142782,9.379869857,2.073490787,,
PR,44,32,14.7456,15.12256691,1.025564705,6.821107654,6.354464683,0.466642971,8.557326963,0.0815159,0.167657307,0.097554659,0.00554466,0.004825363,0.04559325,1.162678853,4.03630544,-2.141183777,0.001387223,1.3490371,-2.440556813,0.650025567,0.046980473,0.616198158,-1.152145442,2.163578202,2.073490787,,
PR,45,1,14.336,20.71404233,1.444896926,7.600486279,5.755703926,1.844782352,30.8442256,0.314366544,0.822324462,1.170977027,0.028891833,0.044822985,-0.067071521,193.8969341,7933.487892,-6239.619255,-0.41530557,4340.890271,-4585.714162,136.4259548,-0.482593947,86.91525993,-3400.793595,5068.484688,2.081710131,,
PR,45,2,14.336,19.74987457,1.37764192,7.565823436,5.759886384,1.805937052,29.16859755,0.300754765,0.732835988,0.862985242,0.034075773,0.043293927,-0.137446107,77.71012862,2031.164169,-1565.995216,-0.027898788,940.6852078,-1148.427137,52.96857426,-0.166159431,34.84706197,-770.9583904,1058.876234,2.081710131,,
PR,45,4,14.336,18.61192681,1.298264984,7.534334242,5.776130587,1.758203655,26.3751917,0.280407919,0.625147797,0.639070227,0.032176085,0.031859052,-0.254018581,29.40101624,256.2007681,-440.9348592,0.225672183,216.2465462,-156.5221116,19.54008834,-0.033187095,13.79255679,-229.4844481,174.1953258,2.081710131,,
PR,45,8,14.336,17.49005953,1.220009733,7.455755755,5.788397379,1.667358376,22.86017595,0.256137127,0.513080863,0.492273621,0.026346445,0.023754512,-0.363059355,11.16921888,66.51779171,-80.47617506,0.305456713,45.50571257,-41.42650853,7.30000407,-0.060450182,5.305263295,-43.32123778,30.77474562,2.081710131,,
PR,45,16,14.336,16.5129794,1.151854032,7.418839568,5.895349424,1.523490144,18.47937112,0.236321798,0.398768921,0.374712699,0.017597022,0.015340928,-0.438318429,4.51042505,16.82857357,-19.38633592,0.288749304,14.96507312,-9.631014823,2.82663487,-0.153892978,2.253454137,-10.24470617,7.627967344,2.081710131,,
PR,45,32,14.336,15.70825009,1.09572057,7.335244829,5.988299044,1.346945785,14.34833136,0.200781903,0.296036467,0.269020272,0.012343821,0.011087131,-0.379903753,1.674996133,5.78639183,-5.278805174,0.246951696,3.73244526,-3.532720356,1.091885826,-0.136827243,0.768151303,-2.087399063,2.253671474,2.081710131,,
PR,46,1,16.7936,28.1171736,1.674279106,6.792531967,5.736383438,1.056148529,35.14004073,0.351085066,1.099274323,1.794531766,0.031969458,0.045647614,-0.169774043,264.218137,7563.357353,-7869.305611,-0.626602287,4633.129424,-5469.040903,209.6568547,-0.798435316,85.68863232,-3367.631728,3349.738267,2.117374009,,
PR,46,2,16.7936,27.10873694,1.614230239,6.791105866,5.740279675,1.050826192,34.59110093,0.347667813,1.019173747,1.346709363,0.046990552,0.055398227,-0.135266341,111.4408527,2363.985181,-1794.502437,-1.07173996,1297.39174,-1285.838738,85.76016628,-1.209964033,38.87583403,-615.7376642,1078.146443,2.117374009,,
PR,46,4,16.7936,25.48628785,1.517619084,6.789285332,5.760648787,1.028636545,32.93621483,0.334285144,0.897273582,0.97298343,0.058365541,0.057950472,-0.126539846,46.99529551,498.7175949,-403.2714851,-1.138788558,275.0096608,-320.5021299,34.06338817,-1.268030799,18.83325959,-199.640024,286.8935012,2.117374009,,
PR,46,8,16.7936,23.33844688,1.389722685,6.781601943,5.770035349,1.011566594,29.35034266,0.304871698,0.733661803,0.678416306,0.062553233,0.05391095,-0.142280583,19.98043777,135.9363459,-139.1314121,-0.816509913,78.03632576,-76.52077902,13.3266537,-0.959562175,9.317348758,-76.33156813,60.45669097,2.117374009,,
PR,46,16,16.7936,21.00507622,1.250778643,6.774484416,5.786543602,0.987940814,23.62051438,0.255083947,0.539098346,0.43431987,0.053677694,0.040902562,-0.097130391,8.046664903,29.75266638,-37.35792248,-0.562718974,17.98652632,-18.58248867,5.036658395,-0.697176001,3.968920579,-20.93747297,19.73266521,2.117374009,,
PR,46,32,16.7936,18.86939254,1.123606168,6.682146315,5.830224371,0.851921944,16.94732417,0.170593987,0.359151853,0.245116763,0.03493055,0.024355693,-0.034965378,2.984465898,5.445790998,-9.819271959,-0.3063551,6.100067648,-4.624035197,1.847835703,-0.367417472,1.532822202,-5.655559336,2.682562649,2.117374009,,
PR,47,1,19.2512,30.60391952,1.589714902,8.705397606,6.159526348,2.545871258,33.63906695,0.321056628,0.990523196,1.784133469,0.029872294,0.049792459,-0.043346692,293.8594016,10611.87744,-8726.000786,-1.344690561,7824.786677,-5570.589504,218.7579268,-1.387712111,114.0241561,-5247.529581,6232.942051,2.082753075,,
PR,47,2,19.2512,29.10805285,1.512012386,8.670902729,6.163008332,2.507894397,32.64903767,0.312593412,0.899240299,1.285488104,0.034089207,0.044999116,-0.042054,112.8888622,3112.240136,-2425.150871,-0.682014221,1368.160298,-1357.080196,81.71969099,-0.723813738,45.97584659,-1576.121523,1870.805139,2.082753075,,
PR,47,4,19.2512,27.37696994,1.422091607,8.663152754,6.169911593,2.493241161,31.21448159,0.301859856,0.802108805,0.930315029,0.033028717,0.035154153,-0.08636712,41.78561393,472.1558653,-575.288292,-0.071766858,344.4108047,-304.2002055,30.19699893,-0.158699215,16.96909699,-238.4849612,260.6101783,2.082753075,,
PR,47,8,19.2512,25.7788063,1.339075294,8.645320371,6.1812362,2.464084171,29.96782834,0.285312911,0.713982478,0.670166326,0.030401687,0.030913938,-0.14423502,16.03595242,95.22934095,-139.2005302,0.127622294,75.46546999,-88.58621496,11.37626166,-0.017954352,6.96044078,-91.65689395,48.88628883,2.082753075,,
PR,47,16,19.2512,24.35911725,1.26532981,8.593105089,6.206707882,2.386397207,28.85800792,0.263945606,0.641455076,0.477126309,0.029127736,0.031022131,-0.17114926,6.483167508,29.39128957,-52.48543312,0.150713443,20.90346718,-19.79916986,4.461199742,-0.019702492,2.983468985,-31.58196594,14.89158063,2.082753075,,
PR,47,32,19.2512,23.06930051,1.19833052,8.578963037,6.27402547,2.304937567,27.83326935,0.220913361,0.582421086,0.334612115,0.019537306,0.010440389,-0.147567778,2.409925871,7.052736037,-10.62837056,0.117492887,4.680576166,-4.05868808,1.486734695,-0.026550947,1.273326729,-5.948368321,4.539271061,2.082753075,,
PR,48,1,19.2512,27.05920231,1.405585226,9.295656204,7.990319729,1.305336475,29.41327318,0.307089566,0.755237235,0.948650987,0.035498079,0.059532717,-0.085785536,189.2100434,4358.940125,-6009.244919,-2.74725502,3073.02914,-2725.222525,124.1652746,-2.832987003,92.95239896,-3431.988513,2486.063129,2.086090928,,
PR,48,2,19.2512,25.28248602,1.313294029,9.267985106,8.000011206,1.2679739,27.37938236,0.278224543,0.641612292,0.616764586,0.038231538,0.050024319,-0.070697573,71.69757256,1202.37112,-1560.26423,-1.114337197,869.3701834,-676.9154674,45.57938217,-1.184818649,35.33405463,-790.9178797,525.4556531,2.086090928,,
PR,48,4,19.2512,23.44793328,1.217998529,9.190804422,8.004494548,1.186309874,24.12744397,0.236080401,0.523341496,0.401161621,0.032140679,0.031868431,-0.031367364,25.84406945,171.324797,-315.6954795,-0.283813191,161.2885733,-108.0272901,16.07396935,-0.314589674,12.93849258,-156.442986,89.56665325,2.086090928,,
PR,48,8,19.2512,21.9550191,1.14044938,9.115299448,8.020039327,1.095260121,20.31148865,0.190167228,0.415193043,0.268351588,0.022524566,0.020852343,-0.063119535,9.462059556,48.60350629,-50.58841081,0.031565652,32.01157865,-27.03783848,5.670344648,-0.029321738,4.931218321,-25.63025495,21.56566781,2.086090928,,
PR,48,16,19.2512,20.90044092,1.085669513,9.096734468,8.030637918,1.06609655,16.91088709,0.137431643,0.328998827,0.172960789,0.014788588,0.013434369,-0.087608444,3.456466997,13.77767971,-14.6133489,0.097693726,6.883668998,-5.967152036,2.004796814,0.011686102,1.919066663,-8.667790987,8.106108669,2.086090928,,
PR,48,32,19.2512,20.24025942,1.051376507,9.067856056,8.065100975,1.002755081,14.04892136,0.087536012,0.263731226,0.111434112,0.009084655,0.006180455,-0.1001437,1.330821743,3.045229423,-6.964383174,0.093397735,3.686694802,-2.050540918,0.818238923,-0.00593714,0.720849298,-3.277688372,1.491256898,2.086090928,,
PR,49,1,18.0224,22.3718785,1.241337364,9.182868958,7.35537672,1.827492237,26.5630645,0.257625204,0.594753692,0.660618813,0.015431741,0.028708198,-0.073316763,99.05148785,3761.348724,-3819.060326,-0.095076346,2427.390277,-2590.309514,72.17453366,-0.168497259,41.45318333,-1892.769223,1581.815109,2.039898701,,
